X,Y,Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions,Lat.Long
-73.9669529835992,40.7871864151365,25A-AM-1013-05,25A,AM,10132018,5,,Gray,,Gray+,,Ground Plane,FALSE,CROSS BRIDLE - INTO TREE TO AVOID DOGGO,true,false,true,false,false,d.p.t.,false,false,false,true,true,false,true,false,calm,POINT (-73.96695298359921 40.7871864151365)
-73.9590868748584,40.7906047630418,32E-PM-1017-09,32E,PM,10172018,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9590868748584 40.7906047630418)
-73.9782813538421,40.7715730368712,6A-AM-1006-02,06A,AM,10062018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,30,tree,false,true,true,false,false,,false,false,false,true,false,false,false,false,,POINT (-73.9782813538421 40.7715730368712)
-73.9694979297007,40.7694667408721,7I-PM-1013-02,07I,PM,10132018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,Construction materials,true,false,false,false,false,,false,false,false,false,true,false,false,false,,POINT (-73.9694979297007 40.7694667408721)
-73.9762965341309,40.775112516678,10A-AM-1006-02,10A,AM,10062018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,Bridle Path lawn,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9762965341309 40.775112516678)
-73.9594708328732,40.791192982895,32E-AM-1007-07,32E,AM,10072018,7,Adult,Gray,,Gray+,,Above Ground,,on tennis club house roof,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9594708328732 40.791192982895)
-73.9779983794849,40.7675452099173,2D-AM-1007-02,02D,AM,10072018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,up tree,false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9779983794849 40.7675452099173)
-73.9527924755398,40.7934366260533,37I-AM-1010-04,37I,AM,10102018,4,Adult,Gray,,Gray+,,Above Ground,50,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9527924755398 40.7934366260533)
-73.9677751507448,40.7790990066658,17E-AM-1017-11,17E,AM,10172018,11,Adult,Gray,,Gray+,,Ground Plane,FALSE,Shore,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9677751507448 40.7790990066658)
-73.9725897240269,40.7691342079294,6G-AM-1008-01,06G,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,in tree,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9725897240269 40.7691342079294)
-73.9651817987035,40.7819082838334,21E-AM-1017-01,21E,AM,10172018,1,Adult,Gray,White,Gray+White,,Above Ground,3,Climbs small tree,false,false,false,true,true,,false,false,false,false,true,false,false,false,walks from,POINT (-73.9651817987035 40.7819082838334)
-73.9745556229855,40.7672921040998,3F-AM-1006-07,03F,AM,10062018,7,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,close to tall tree & light post,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9745556229855 40.7672921040998)
-73.9543044385367,40.7984498571338,41E-AM-1007-04,41E,AM,10072018,4,Adult,Cinnamon,White,Cinnamon+White,white haunches/tail,Ground Plane,FALSE,rubbing belly on ground,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9543044385367 40.798449857133804)
-73.9719729323923,40.7668318394546,4I-AM-1006-03,04I,AM,10062018,3,Adult,,,+,Can't tell :(,Above Ground,28,Tree,false,false,true,false,false,building nest!,false,false,false,false,false,false,false,false,,POINT (-73.9719729323923 40.7668318394546)
-73.9527227282134,40.7935061484064,37I-AM-1010-03,37I,AM,10102018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,4,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9527227282134 40.7935061484064)
-73.9701010964667,40.7688919314508,6I-PM-1013-02,06I,PM,10132018,2,Adult,Black,,Black+,,Ground Plane,FALSE,Bushes,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9701010964667 40.76889193145081)
-73.9512120949478,40.7947945266515,39I-PM-1013-01,39I,PM,10132018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,along the road,false,false,false,true,false,digging,false,false,false,false,false,false,false,false,,POINT (-73.9512120949478 40.7947945266515)
-73.974451175321,40.7701294635264,6E-PM-1010-04,06E,PM,10102018,4,Adult,Cinnamon,White,Cinnamon+White,white back legs,Ground Plane,FALSE,small open area but w/ 7 large oak trees,false,true,false,true,false,chasing #3,false,false,false,false,false,false,true,false,,POINT (-73.974451175321 40.7701294635264)
-73.9730454295997,40.7702909454392,7F-AM-1008-05,07F,AM,10082018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,bush,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9730454295997 40.7702909454392)
-73.9705509170542,40.7689416540228,6I-PM-1013-04,06I,PM,10132018,4,Adult,Black,Gray,Black+Gray,,Ground Plane,FALSE,Grass,false,false,false,true,false,,false,false,false,false,true,false,false,false,,POINT (-73.9705509170542 40.7689416540228)
-73.9533319519277,40.7933647909449,37H-AM-1018-02,37H,AM,10182018,2,Adult,Gray,,Gray+,,Above Ground,,Large tree by (fence of the conservatory) about to climb up,false,false,true,false,false,,false,false,false,false,false,false,false,false,"busy,ready to climb",POINT (-73.9533319519277 40.7933647909449)
-73.9694169352433,40.7744408293858,12G-PM-1007-03,12G,PM,10072018,3,,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,bushes,false,false,false,false,true,,false,false,false,false,false,false,false,false,friendly,POINT (-73.9694169352433 40.7744408293858)
-73.9765758043111,40.7713803154032,6C-AM-1007-03,06C,AM,10072018,3,Adult,Gray,White,Gray+White,,Above Ground,8,another tree,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9765758043111 40.7713803154032)
-73.9772164524209,40.7688399538756,3D-AM-1006-06,03D,AM,10062018,6,,Gray,,Gray+,,Above Ground,10,tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,"did not run from humans,but ran straight to tree & climbed up",POINT (-73.9772164524209 40.7688399538756)
-73.9643032554205,40.7794514526463,19H-AM-1010-02,19H,AM,10102018,2,,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,near base of small tree,true,false,false,true,true,,false,false,false,true,false,true,false,false,ran from human with dog,POINT (-73.9643032554205 40.7794514526463)
-73.9774928245781,40.7720464606979,6B-AM-1012-02,06B,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,by bike racks at Tavern on the Green,false,false,false,false,true,"walking,exploring - digging in flower bed",false,false,false,false,false,false,false,true,,POINT (-73.9774928245781 40.7720464606979)
-73.9735655529245,40.7716072681474,7E-PM-1013-02,07E,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Ground & Tree Base,true,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9735655529245 40.7716072681474)
-73.9631350020634,40.791907210332,32B-PM-1010-01,32B,PM,10102018,1,Juvenile,Gray,,Gray+,,Above Ground,25,in tree,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9631350020634 40.791907210332)
-73.9702717260829,40.768951107763,6I-PM-1013-03,06I,PM,10132018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,"Flowers, grass",false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9702717260829 40.768951107763)
-73.9681627331154,40.7785099665602,17E-PM-1018-02,17E,PM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,On the rock,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9681627331154 40.7785099665602)
-73.9542733797804,40.795578653743,39F-PM-1006-02,39F,PM,10062018,2,Adult,Gray,,Gray+,,Above Ground,20,tree,false,false,false,false,false,,false,false,false,false,false,false,false,true,ran up tree when approached,POINT (-73.9542733797804 40.795578653743)
-73.95488263914,40.7959474571251,39F-AM-1014-05,39F,AM,10142018,5,Juvenile,Cinnamon,,Cinnamon+,,Above Ground,2,up/down tree,true,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.95488263914 40.7959474571251)
-73.9602808042376,40.7906130788763,32E-AM-1007-14,32E,AM,10072018,14,Adult,Gray,,Gray+,,Above Ground,50,literally fell to ground from 50 feet up,false,false,false,false,false,falling,false,false,false,false,false,false,false,true,,POINT (-73.9602808042376 40.7906130788763)
-73.9681202146851,40.7743979416812,13G-PM-1008-04,13G,PM,10082018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,lawn @ edge of landscaped area,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9681202146851 40.7743979416812)
-73.9746204802221,40.7699294840733,6E-PM-1010-01,06E,PM,10102018,1,Juvenile,,,+,,Ground Plane,FALSE,along dirt path by cross-town car road. saw movement in a shrub/then caught sight a little fluffy tail,false,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9746204802221 40.7699294840733)
-73.973230162241,40.7689824531444,5F-AM-1007-01,05F,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,fence,true,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.973230162241 40.7689824531444)
-73.9802840031759,40.7678599069819,1B-PM-1019-04,01B,PM,10192018,4,Juvenile,Gray,White,Gray+White,,Above Ground,25,in tree,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9802840031759 40.7678599069819)
-73.9647605121306,40.7803961531517,20G-AM-1018-03,20G,AM,10182018,3,Adult,Gray,,Gray+,,Above Ground,12,in tree,true,false,false,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9647605121306 40.7803961531517)
-73.9601918930677,40.7944134683406,35C-AM-1007-01,35C,AM,10072018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,(white oak),false,false,false,false,false,sitting still,false,false,false,false,false,false,false,false,,POINT (-73.9601918930677 40.7944134683406)
-73.9760749752948,40.7703284894392,5D-PM-1018-02,05D,PM,10182018,2,Adult,Gray,,Gray+,,Above Ground,2,On low fence,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9760749752948 40.7703284894392)
-73.9645365195454,40.7781531021263,18H-AM-1018-02,18H,AM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,Tree,true,true,false,false,false,playing?,false,false,false,false,false,false,false,false,,POINT (-73.9645365195454 40.7781531021263)
-73.9555856074105,40.7969457685677,40E-AM-1014-04,40E,AM,10142018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,on rocks/bushy rocks,true,false,false,false,false,hiding from bird,false,true,false,false,true,false,true,false,,POINT (-73.9555856074105 40.79694576856771)
-73.9532074573139,40.7934669464908,37H-PM-1006-06,37H,PM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9532074573139 40.7934669464908)
-73.9684657285532,40.7840113573723,22B-AM-1013-05,22B,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,looked down on me like her imperial subject,POINT (-73.9684657285532 40.7840113573723)
-73.9588610195699,40.7945269936639,36C-AM-1014-02,36C,AM,10142018,2,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,Crossing path,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9588610195699 40.7945269936639)
-73.9735137178369,40.769109895294,5F-AM-1007-06,05F,AM,10072018,6,Adult,Gray,,Gray+,,Above Ground,2,branch,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9735137178369 40.769109895294)
-73.9608167300104,40.7954348688268,36A-PM-1013-05,36A,PM,10132018,5,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,EDGE OF WOODS,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9608167300104 40.7954348688268)
-73.9706586108006,40.7796357444471,17C-PM-1013-02,17C,PM,10132018,2,Adult,Gray,,Gray+,,Above Ground,20,in a tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9706586108006 40.7796357444471)
-73.9728339757306,40.7782891207966,14B-PM-1014-04,14B,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,running up and down,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9728339757306 40.7782891207966)
-73.968021326951,40.7778807692445,16F-PM-1013-06,16F,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Big rock in meadow,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.968021326951 40.7778807692445)
-73.9689305978751,40.7818152496266,19C-PM-1018-06,19C,PM,10182018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,Climbed fence,true,false,true,false,false,climbing (fence),false,false,false,false,false,false,true,false,,POINT (-73.9689305978751 40.7818152496266)
-73.9746128451271,40.7700957046709,6E-PM-1010-02,06E,PM,10102018,2,Adult,Cinnamon,White,Cinnamon+White,white back legs,Ground Plane,FALSE,small open area but w/ 7 large oak trees,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9746128451271 40.7700957046709)
-73.9767220179725,40.7753262103123,10A-PM-1014-03,10A,PM,10142018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Above Ground,,above my head in tree,false,false,false,true,false,eating (in a tree),false,false,false,false,false,false,true,false,"indifferent (lots of people taking its picture,didn't bother it)",POINT (-73.9767220179725 40.7753262103123)
-73.9690645326017,40.7773822116124,15E-AM-1013-03,15E,AM,10132018,3,Adult,Gray,,Gray+,,Above Ground,2,on fallen log,false,false,false,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9690645326017 40.7773822116124)
-73.9597462612063,40.7832801145306,25I-PM-1007-06,25I,PM,10072018,6,,,,+,"Didn't see squirrel size, or colors",Above Ground,20,up in tree,false,false,false,false,false,,false,true,false,false,false,false,false,false,,POINT (-73.9597462612063 40.7832801145306)
-73.9673129010312,40.7778169845999,16F-PM-1013-05,16F,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Pine tree near utility shed,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9673129010312 40.7778169845999)
-73.9619985187616,40.7943277743532,34A-AM-1012-02,34A,AM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,10,chasing from tree to ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9619985187616 40.7943277743532)
-73.9768309556127,40.7717803706095,6B-AM-1012-01,06B,AM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,"Started in field, crossed busy street, ran up tree",true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.97683095561271 40.7717803706095)
-73.9611312355348,40.7950130863913,36A-PM-1013-04,36A,PM,10132018,4,,Gray,White,Gray+White,,Ground Plane,FALSE,ON ROCK NEAR POND,false,false,false,false,false,sitting,false,false,false,false,true,false,true,false,,POINT (-73.9611312355348 40.7950130863913)
-73.9676539688726,40.7777229934129,16F-AM-1008-02,16F,AM,10082018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,near fence,false,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9676539688726 40.7777229934129)
-73.9545425520879,40.7956853415959,39F-PM-1006-04,39F,PM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,35,in tree,false,false,true,false,false,climbing down,false,false,false,false,false,false,false,true,ran when saw me,POINT (-73.9545425520879 40.7956853415959)
-73.9746049088475,40.7728776887397,8C-AM-1007-01,08C,AM,10072018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,"behind fence, safe",true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9746049088475 40.7728776887397)
-73.9752029513644,40.7671734667361,3F-AM-1006-04,03F,AM,10062018,4,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,on a rock,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9752029513644 40.7671734667361)
-73.9770119133023,40.7732949090005,8A-AM-1013-04,08A,AM,10132018,4,Juvenile,,,+,,Above Ground,4,fence,true,true,false,true,true,playing tag together,false,false,false,false,false,true,false,false,,POINT (-73.9770119133023 40.7732949090005)
-73.9736873018042,40.7649106677138,1I-PM-1012-02,01I,PM,10122018,2,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,1,tree,false,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9736873018042 40.7649106677138)
-73.9617519095277,40.7947179071388,35A-PM-1013-04,35A,PM,10132018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,In the weeds by the pool,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9617519095277 40.7947179071388)
-73.9594391759139,40.784115697669,26I-PM-1010-03,26I,PM,10102018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",black in tail,Above Ground,15,tree,false,false,true,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9594391759139 40.784115697669)
-73.9701408623121,40.7695511718541,7I-PM-1013-04,07I,PM,10132018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,Grass,true,false,false,true,false,,false,false,false,true,false,false,false,false,,POINT (-73.9701408623121 40.7695511718541)
-73.9564632239432,40.7904807427954,33G-AM-1013-01,33G,AM,10132018,1,Adult,Cinnamon,,Cinnamon+,,Above Ground,13,shelter in hole in tree,false,false,true,false,false,,false,false,false,false,false,false,true,true,,POINT (-73.9564632239432 40.7904807427954)
-73.9653135277149,40.7817434070169,21E-PM-1012-01,21E,PM,10122018,1,Adult,Gray,,Gray+,,Above Ground,20,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653135277149 40.7817434070169)
-73.9734654671008,40.7715988711659,8E-PM-1008-06,08E,PM,10082018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9734654671008 40.7715988711659)
-73.9619673317128,40.7924176673037,33B-PM-1010-08,33B,PM,10102018,8,Juvenile,Gray,,Gray+,,Above Ground,,running up tree,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9619673317128 40.7924176673037)
-73.969347812694,40.7744098063421,12G-PM-1007-02,12G,PM,10072018,2,,Gray,,Gray+,,Above Ground,,in tree,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.969347812694 40.7744098063421)
-73.9762494239719,40.7750175306716,10A-AM-1006-01,10A,AM,10062018,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,near Strawberry Fields,false,false,false,true,false,eating (a peanut),false,false,false,false,false,true,false,false,,POINT (-73.9762494239719 40.7750175306716)
-73.9800499498034,40.7702181099573,4A-PM-1007-05,04A,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,At rock,false,false,false,false,true,,false,false,false,true,true,false,true,false,,POINT (-73.9800499498034 40.770218109957305)
-73.974519308015,40.7691228794395,5E-AM-1008-02,05E,AM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,trellis,true,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.974519308015 40.7691228794395)
-73.9561600237284,40.7953143196705,38E-AM-1010-10,38E,AM,10102018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,over a log across stream,false,false,false,false,false,chillin',false,false,false,false,false,false,false,true,runs from leaf blower,POINT (-73.9561600237284 40.7953143196705)
-73.9589698681439,40.7906520520417,32E-PM-1017-06,32E,PM,10172018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9589698681439 40.7906520520417)
-73.9593373093799,40.7982428507976,39A-PM-1014-03,39A,PM,10142018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Above Ground,6,Jumped from ground onto branch,false,false,false,false,true,digging?,false,false,false,false,true,false,true,false,,POINT (-73.95933730937992 40.7982428507976)
-73.973268329435,40.7708296517073,7E-AM-1006-05,07E,AM,10062018,5,Adult,Gray,,Gray+,,Above Ground,25,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.973268329435 40.7708296517073)
-73.9568610943394,40.7935959584643,36E-PM-1012-02,36E,PM,10122018,2,Adult,Gray,,Gray+,,Above Ground,28,on tree branch,false,false,true,false,true,picking acorns off oak tree,false,false,false,false,false,false,true,false,,POINT (-73.95686109433942 40.7935959584643)
-73.965675791028,40.7887310058451,27B-PM-1006-02,27B,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,By large tree chasing #1,false,true,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.965675791028 40.7887310058451)
-73.9763542780331,40.7736531303622,9B-AM-1010-02,09B,AM,10102018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,in bush,false,false,true,false,true,,false,false,false,false,true,false,false,true,froze,POINT (-73.9763542780331 40.773653130362206)
-73.9682676237703,40.7772653590224,15F-PM-1010-04,15F,PM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,on path,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9682676237703 40.7772653590224)
-73.9692472299565,40.7722592187215,10H-PM-1007-01,10H,PM,10072018,1,Adult,Gray,White,Gray+White,dark gray,Above Ground,15,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9692472299565 40.7722592187215)
-73.9563652303243,40.7955127873968,38E-PM-1014-05,38E,PM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,on log,false,false,false,false,false,statue,false,false,false,false,false,false,true,false,,POINT (-73.9563652303243 40.7955127873968)
-73.9640741640547,40.7807274581426,20G-AM-1018-01,20G,AM,10182018,1,Juvenile,Gray,,Gray+,,Above Ground,7,Tree limb,false,false,false,false,false,sitting still on limb,false,false,false,false,false,false,true,false,,POINT (-73.9640741640547 40.7807274581426)
-73.967975586222,40.7735683044313,12H-PM-1007-07,12H,PM,10072018,7,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,grass field,false,false,false,false,true,,false,false,false,false,false,false,false,true,humans,POINT (-73.967975586222 40.7735683044313)
-73.9639700434449,40.7775003050028,17I-AM-1014-01,17I,AM,10142018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,Running across fence between statue & swings,true,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9639700434449 40.7775003050028)
-73.9736995552241,40.7722712518637,8E-PM-1008-02,08E,PM,10082018,2,Adult,Black,Cinnamon,Black+Cinnamon,,Above Ground,10,in tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9736995552241 40.7722712518637)
-73.9688438058715,40.7703014325728,8I-AM-1006-05,08I,AM,10062018,5,Adult,Gray,White,Gray+White,,Above Ground,20,tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9688438058715 40.7703014325728)
-73.9714798196777,40.7695231949631,6H-PM-1020-02,06H,PM,10202018,2,Adult,,,+,,Above Ground,,Fence pole,false,false,true,false,false,,false,false,false,false,false,false,false,true,runs from (me),POINT (-73.9714798196777 40.7695231949631)
-73.958719099962,40.7947587726617,36C-AM-1014-04,36C,AM,10142018,4,,Gray,White,Gray+White,,Above Ground,15,Ground then tree to eat,true,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.958719099962 40.7947587726617)
-73.9721086069437,40.7698172190404,6G-AM-1008-06,06G,AM,10082018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",white at end of tail,Ground Plane,FALSE,grass,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9721086069437 40.7698172190404)
-73.9728170980779,40.7703557830437,7F-AM-1008-06,07F,AM,10082018,6,Adult,Gray,,Gray+,,Above Ground,28,in hole in tree,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9728170980779 40.770355783043705)
-73.9640945609381,40.7910513041359,30A-PM-1020-04,30A,PM,10202018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Rock,true,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9640945609381 40.7910513041359)
-73.9685567075413,40.7703797723105,8I-AM-1006-10,08I,AM,10062018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,3,bush,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.96855670754131 40.7703797723105)
-73.9697178096275,40.7697036696301,7I-PM-1013-07,07I,PM,10132018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,Under the tree,false,true,false,false,false,"playing,interacting with #6",false,false,false,false,true,false,false,false,,POINT (-73.9697178096275 40.769703669630104)
-73.9736418085696,40.7716931127716,8E-PM-1008-04,08E,PM,10082018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,in grass by a grove of tall maples,false,false,false,true,true,,false,false,false,false,false,false,true,false,there's a family playing soccer,POINT (-73.9736418085696 40.7716931127716)
-73.9590074024938,40.7907059424675,32E-PM-1017-05,32E,PM,10172018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9590074024938 40.7907059424675)
-73.9711378905748,40.7696218346333,7H-AM-1006-03,07H,AM,10062018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,on rock (large),false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9711378905748 40.769621834633305)
-73.9518008149564,40.7953738093588,40H-AM-1017-01,40H,AM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,base of tree,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9518008149564 40.7953738093588)
-73.9655925527354,40.7760049171097,15H-PM-1008-05,15H,PM,10082018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,lawn,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9655925527354 40.7760049171097)
-73.9532804650089,40.7934579333341,37H-PM-1006-05,37H,PM,10062018,5,,,,+,,Above Ground,,tree,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9532804650089 40.7934579333341)
